einmal;1184
Einmaleins;9
Einmeterbrett;6
einpacken;16
einreden;9
einreiben;5
einreissen;5
einrichten;16
eins;168
Eins;91
einsachtundeinachtel;5
einsam;42
einsammeln;16
Einsatz;27
einschüchtern;6
einschalten;8
Einschlafen;7
einschlafen;88
einschlagen;14
einschließen;11
einsehen;9
einsetzen;19
einsperren;35
einst;9
einstürzen;6
einstecken;5
Einsteigen;7
einsteigen;9
Einstreu;11
einstudieren;5
eintreffen;5
eintreten;13
einverstanden;50
Einwanderer;8
einwickeln;6
einzeichnen;10
einzeln;41
einziehen;15
einzig;272
Eis;140
Eis.;6
Eisbär;56
Eisbärenkind;8
Eisbärenmama;7
Eisbecher;5
Eisberg;6
Eisdiele;8
Eisen;12
Eisenbahn;15
Eisenstange;5
eisern;24
Eishöhle;15
eisig;31
eiskalt;19
Eisloch;6
Eismax;5
Eispickel;10
Eisscholle;9
Eiswürfel;5
Eiszapfen;14
Eiszeit;9
Eiszeit-buch;5
ej;7
ekelhaft;9
eklig;34
Elch;25
Elefant;106
elegant;21
elektrisch;10
Element;5
Elend;6
elend;9
Elf;18
elf;25
Elfe;25
Elfmeter;5
Eliane;17
Elisabeth;9
Elke;5
Ella;337
Ellbogen;5
Ellenbogen;10
Elli;8
Elsbeth;11
Eltern;307
Elvira;20
Emil;36
Emily;12
Emma;277
Emmerich;6
empören;12
empört;73
Empfang;17
empfangen;17
Empfangshalle;6
empfehlen;16
empfindlich;18
empor;27
Ende;347
endelos;25
enden;39
Endestation;5
endgültig;10
endlich;547
endlisch;6
Endlos-Seife-am-Band;6
Endspiel;6
Energie;6
energisch;32
eng;100
Engel;65
Engelchen;5
Engländer;19
England;23
Englisch;10
englisch;38
Enkel;12
Enkelchen;9
Enkelkind;6
enorm;7
entdecken;326
Entdeckung;9
Ente;41
Ententeich;5
entern;5
enteschuldig;5
entführen;20
Entführer;8
Entführung;7
entfahren;9
entfalten;5
entfernen;67
entfernt;52
Entfernung;24
entgegen;133
entgegennehmen;5
entgegnen;75
entgehen;13
entgeistert;11
enthalten;20
entkommen;13
entladen;5
entlang;107
entlassen;5
entrüstet;17
entscheiden;67
entscheidend;10
Entscheidung;11
entschieden;7
entschließen;43
entschlossen;24
Entschluß;6
entschuldigen;58
Entschuldigung;20
Entsetzen;14
entsetzen;35
entsetzlich;21
entsetzt;53
entstehen;55
enttäuschen;48
enttäuscht;25
Enttäuschung;8
entweder;30
entwickeln;20
entwischen;14
Entzücken;5
entzücken;9
entzünden;10
entziffern;5
entzwei;6
er;18170
eröffnen;13
Eröffnung;7
Eröffnungsfeier;6
erbärmlich;6
erbauen;5
erblicken;33
erbost;7
Erbse;28
Erdbeben;11
Erdbeere;20
Erdboden;17
Erde;301
Erdedrachen;5
Erdegeschoß;11
Erdeloch;5
Erdem;29
Erdeoberfläche;5
Erder;7
Erdeteil;7
Erdnuß;7
erdrücken;5
Ereignis;10
erfüllen;33
Erfüllung;12
erfahren;102
Erfahrung;16
erfassen;11
erfinden;72
Erfinder;15
Erfindung;17
Erfolg;24
erfolgreich;6
erforschen;25
erfreuen;9
erfreut;26
erfrieren;19
ergänzen;52
ergeben;11
Ergebnis;11
ergehen;7
ergießen;7
ergreifen;20
erhöhen;7
erhalten;35
erheben;84
erhellen;10
erholen;25
Eric;21
Erik;24
Erika;11
erinnern;147
Erinnerung;19
erkälten;20
Erkältung;25
erkennen;236
Erkenntnis;5
erklären;641
Erklärung;21
erklingen;31
erkunden;21
erkundigen;65
erlöschen;13
erlösen;13
erlauben;56
Erlaubnis;6
erleben;99
Erlebnis;13
erledigen;49
erleichtern;81
erleichtert;63
Erleichterung;12
erliegen;10
ermahnen;14
Ermentraud;16
Ermesinde;6
ermuntern;5
ermutigen;6
ernähren;24
Erna;8
Ernestine;9
erneut;42
Erni;30
Ernst;24
ernst;94
ernsthaft;14
Ernte;7
ernten;17
erröten;9
erraten;13
erregend;6
erreichen;168
errichten;14
Ersatz;8
erschöpfen;43
erschöpft;7
erschüttern;9
erschallen;7
erscheinen;91
erschießen;10
erschrecken;341
ersehen;6
ersetzen;8
erst;1481
erstarren;26
erstarrt;14
erstaunen;15
erstaunlich;16
erstaunt;128
erstbeste;6
Erstbesteigung;5
erstens;26
erster;34
ersticken;13
Erstkläßler;30
erstrahlen;5
erstrecken;15
ertönen;82
ertappen;15
ertasten;5
erteilen;6
ertragen;8
ertrinken;16
erwähnen;6
erwärmen;8
erwachen;39
erwachsen;42
Erwachsene;68
erwarten;112
erwartungsvoll;23
erweisen;7
erwidern;178
Erwin;21
erwischen;86
Erzählen;5
erzählen;740
Erzähler;10
Erzähler/in;35
erzählt;41
Erzählung;5
erzeugen;6
erziehen;10
Erzieherin;11
erzittern;10
es;12572
Esel;58
Esmeralda;55
Essen;171
essen;593
Essig;5
Esther;50
Etikett;7
Etikette;11
etwa;228
etwas;1322
Etwas;70
euch;15
euer;223
Eugen;5
Eule;22
Euro;60
Europa;9
Eusebius;24
Eva;10
Everest;83
ewig;48
Ewigkeit;21
Expedition;56
Expeditionsleiter;7
explodieren;14
extra;39
Extra;5
extrem;5
Ezra;5
F;10
Fächer;19
fähig;6
Fähigkeit;6
Fährte;11
fällen;287
färben;14
Föhn;9
fördern;5
Förster;30
fügen;91
fühlen;314
Fühler;9
führen;267
Führer;5
Führstrick;5
Führung;9
füllen;92
Füller;11
fünf;240
fünfmal;7
Fünfsternehotel;5
fünft;29
fünfundzwanzig;6
fünfzehn;23
fünfzig;43
Fünfziger;17
für;2741
fürchten;116
Fürchten;9
fürchterlich;93
füreinander;6
fürs;42
Füttern;5
füttern;77
Faß;45
faßungslos;26
Fabian;42
Fabiola;30
Fabrik;17
Fach;15
Fackel;35
Faden;32
fahl;6
Fahne;31
Fahnechen;8
Fahrbahn;5
fahren;712
fahrend;5
Fahrer;39
Fahrrad;136
Fahrradöl;12
Fahrschein;9
Fahrstuhl;13
Fahrt;72
Fahrzeug;8
Falke;21
Fall;218
Falle;50
fallen;508
Falletür;5
falls;49
FALSCH;112
Falte;26
falten;39
Familie;200
Fanfare;5
Fang;16
Fangen;19
fangen;498
Fangkorb;12
Fantasie;14
fantastisch;11
Farbe;130
farbig;8
Farm;9
Farn;16
Farnblatt;7
Fasan;7
fassen;170
fast;530
fasziniert;5
fauchen;129
faul;24
faulig;14
Faultier;5
Faust;51
Faustchen;6
Februar;9
Feder;53
Federhut;6
Fee;28
fegen;37
fehlen;123
fehlend;15
Fehler;43
Feier;21
Feierabend;7
feierlich;30
feiern;122
Feiern;6
Feiertag;6
feig;21
Feigling;16
Feile;5
fein;113
Fein;12
Feind;45
feindlich;5
Feld;85
Feldmaus;11
Feldweg;7
Felix;178
Felizitas;7
Fell;130
Fels;15
Felsblock;9
Felsbrocken;6
Felsen;110
Felsengebirge;6
Felseninsel;8
Felsspalte;7
Felsstufe;6
Felsvorsprung;21
Felswand;16
Fenster;401
Fensterbank;16
Fensterbrett;20
Fensterscheibe;5
Fenstersims;6
Ferien;112
Ferienhaus;8
Ferienheft;75
Ferkel;18
Ferkelchen;9
fern;35
Fernbedienung;9
Ferne;70
Fernglas;39
Fernrohr;24
fernsehen;11
Fernsehen;39
Fernseher;38
Ferse;16
fertig;256
Fertig;6
fertigen;14
Fessel;6
fesseln;16
fest;548
Fest;70
festbinden;5
Festessen;14
festhalten;35
festklammern;9
festkleben;6
Festland;7
festlich;7
festmachen;7
Festmahl;7
feststellen;11
fett;38
Fett;5
fettig;5
Fetzen;14
fetzen;6
feucht;53
Feuer;238
Feuerball;5
Feuerdämon;21
Feuerdrache;27
Feuerdrachen;16
Feuergras;6
Feuerland;7
feuern;20
feuerrot;11
Feuerschweif;5
Feuerspeien;8
Feuerspucken;7
Feuerstelle;16
Feuerstrahl;15
Feuerstuhl;63
Feuerwehr;29
Feuerwehrmann;43
Feuerwerk;5
Fichte;5
Fidelio;14
Fido;6
Fidus;5
Fieber;21
fieberhaft;6
Fiepe;8
fiepen;39
fies;22
Figur;19
Film;82
filmen;5
Filz;5
Filzstift;14
Fin;76
Finale;7
finden;1647
Finderlohn;7
Findus;5
Finger;252
Fingerabdruck;5
fingern;6
Fingernagel;13
fingernagelgroß;5
Fingerspitze;12
Finn;22
finster;76
Finstere;5
Finsternis;14
Fiona;6
Firlefanz;5
Firma;6
Fisch;228
Fischbude;5
fischen;27
Fischer;5
Fischgräte;7
Fischkloß;14
Fischkutter;5
Fischstäbchen;5
fit;14
fix;10
Fläche;10
Flöte;37
flöten;8
Flötenspieler;5
Flüßigkeit;12
flüchten;19
Flügel;147
flüssig;11
flüstern;632
Flüstern;7
flach;51
flackern;13
flackernd;11
Flagge;19
Flamingo;11
Flamme;33
flammen;7
Flanke;12
Flasche;146
Flaschechen;14
Flaschenpost;14
Flatterhemd;5
flattern;102
flatternd;6
Flatterohr;6
flau;6
Flauipaui;5
flauschig;6
flechten;11
Fleck;40
Flecken;23
Fledermaus;173
Fledermausdreck;7
Fledermausfest;5
Fledermauskot;5
flehen;13
Fleiß;6
fleißig;60
Fleisch;36
Fleischfresser;5
Fleischtomate;7
fletschen;20
flicken;10
Flickenteppich;5
fließen;31
fließend;5
Fliege;91
fliegen;674
fliegend;22
Fliegenpilz;9
Flieger;7
fliehen;22
Flimmerkasten;6
flimmern;6
flink;14
Flink;7
Flint;17
Flinte;25
Flippi;19
flitzen;75
Flo;367
Floß;11
Flocke;16
Flocki;23
Floh;47
Flohmarkt;7
Flop;8
Flopsi;5
Flora;45
Florence;99
Florian;215
Floriong;6
Flosse;24
Flossen-felsen;9
Fluß;86
Fluch;21
fluchen;34
Flucht;22
Flug;27
Flugblatt;9
Flugdrachen;12
Flughafen;10
Flugsaurier;12
Flugstunde;7
Flugversuch;8
Flugzeug;52
Flummi;26
flunkern;5
Flur;149
Flut;6
flutschen;12
Flutschi;10
Fohlen;36
Folge;8
folgen;238
folgend;28
Folli;6
Fond;21
fordern;40
Forelle;18
Form;34
Formel;5
formen;21
forschen;7
Forscher;21
Forsthaus;9
fort;150
fortgehen;8
Fossil;12
Fossil-rechner;13
Foto;96
Fotoapparat;14
fotografieren;24
Fräulein;49
fröhlich;140
frösteln;9
früh;288
Frühe;6
früher;25
frühestens;5
Frühjahr;17
Frühling;105
Frühlingsfest;5
Frühstück;112
frühstücken;13
Frühstückspause;5
Frühstückstisch;10
Frage;204
fragen;2841
fragend;33
Frank;12
Franka;46
Franke;25
Frankreich;24
Franz;107
französisch;21
Französisch;8
Franzi;9
Franziska;19
Fratze;10
Frau;1980
Frauchen;6
Freßdrache;6
Freßdrachen;5
frech;60
Freda;111
Freddie;8
Frederike;104
Fredrik;7
frei;114
Freie;30
Freiheit;10
freilich;8
Freitag;23
freiwillig;11
Freizeit;5
fremd;101
Fremde;24
Fressen;12
fressen;218
Freude;103
Freudenschrei;5
freudig;31
freuen;382
Freund;767
Freundin;258
freundlich;169
Freundlichkeit;5
Freundschaft;23
freundschaftlich;9
Frida;34
Friedeei;36
Friedel;29
Frieden;16
Frieder;26
Friedhelm;12
Friedhof;26
friedlich;46
Friedrich;7
frieren;48
frisch;142
Frischfutter;5
Friseur;5
Friseurin;7
Frisur;6
Fritz;17
Fritzi;96
froh;151
Frosch;136
Frucht;30
Fruchtsuppe;5
Fuß;413
Fußabdruck;19
Fußball;118
Fußballbauch;7
Fußballfeld;7
Fußballmannschaft;11
Fußballplatz;6
Fußballsammelbild;14
Fußballschuh;11
Fußballspiel;26
Fußballspieler;7
Fußboden;54
Fußsohle;10
Fußspur;15
Fußweg;6
Fuchs;64
Fuchsstute;5
fuchteln;22
Fuega;18
Fund;17
Fundstück;5
Funk;9
funkeln;59
Funkeln;6
funkelnd;12
Funken;17
Funkgerät;16
funktionieren;61
Furcht;20
furchtbar;123
furchterregend;15
furchtlos;6
futsch;8
Futter;62
futtern;19
Futternapf;9
G;8
gähnen;70
gähnend;5
Gänseblümchen;25
Gärtner;9
gönnen;6
günstig;6
Günter;6
Gürtel;39
Güte;33
Gabe;7
Gabel;31
Gabelstapler;8
Gabi;18
Gabriel;34
Gabriele;19
gackern;10
gaffen;8
Galileo;17
Galle;32
Galli;6
Galopp;18
galoppieren;75
Gameboy;7
Gang;116
Gangster;13
Ganove;15
Gans;17
Gansehaut;26
Ganz;252
ganz;3293
Ganze;35
gar;1359
Garage;20
garantieren;20
garantiert;14
Garderobe;10
Gardine;21
Gardinenstange;7
Garten;277
Gartenpforte;5
Gartenschlauch;5
Gartentor;8
Gartenzaun;10
Gas;33
Gasse;7
Gassi;7
Gast;129
Gasthaus;10
Gasthof;5
Gaststube;7
Gatter;31
Gaul;8
geöffnet;11
Gebäck;7
gebären;44
Gebäude;32
Gebüsch;61
gebacken;6
gebannt;18
gebastelt;5
gebaut;7
geben;2277
Geben;6
Gebiß;35
Gebiet;15
Gebilde;7
Gebirge;7
geblümt;8
Gebrüll;10
gebraten;13
gebrauchen;60
gebrechen;23
Geburt;15
Geburtstag;187
Geburtstagsfeier;11
Geburtstagsgeschenk;21
Gedächtnis;5
gedämpft;6
Gedanke;163
gedeckt;6
gedeihen;5
gedenken;165
Gedicht;107
Gedränge;6
Geduld;27
geduldig;23
gefährlich;215
Gefährte;5
gefälligst;21
Gefängnis;27
Gefühl;126
gefüllt;7
gefürchtet;14
Gefahr;61
Gefallen;18
gefallen;245
gefangen;32
Gefangene;7
Gefangenschaft;6
Gefecht;5
gefesselt;5
geflügelt;7
gefleckt;8
gefräßig;5
gefrieren;19
gegen;375
gegenüber;32
gegenüberliegend;6
Gegend;40
gegeneinander;8
Gegensatz;11
gegenseitig;46
Gegenstand;46
Gegenteil;46
Gegenwart;5
Gegner;33
gegnerisch;11
gehören;405
gehörig;7
Gehege;10
geheim;73
Geheimgang;47
Geheimhexe;9
Geheimnis;107
geheimnisvoll;76
Geheimschublade;5
Geheimtür;9
Gehen;29
gehen;3267
gehetzt;6
geheuer;8
Geheul;7
Gehirn;15
gehorchen;26
Gehweg;7
Geißlein;6
Geige;11
geil;5
Geist;79
Geisterbahn;6
Geisterkutsche;5
Geisterstunde;12
Gekicher;5
gekleidet;8
Gelächter;20
Gelände;11
Geländer;7
Geländewagen;9
gelangen;29
gelangweilt;8
gelassen;7
gelaunt;36
gelb;154
gelblich;5
Geld;242
Geldbörse;22
Geldhahn;5
Geldschein;11
Geldstück;6
Gelegenheit;57
Gelenk;11
geliebt;11
Geliebte;6
gelingen;87
gelten;52
gemächlich;10
Gemälde;19
Gemüse;42
Gemüsesuppe;5
gemütlich;110
gemacht;6
Gemahlin;13
gemalt;6
gemein;75
Gemeine;5
Gemeinheit;7
gemeinsam;124
genüßlich;25
genügen;29
genau;888
genauso;188
genennt;9
genervt;16
genial;11
Genick;8
genießen;18
genug;255
Georg;9
George;18
Gepäck;22
gepanzert;10
gepflegt;7
Gepolter;5
Gerät;17
geräuchert;5
Geräusch;115
Geröll;8
Gerümpel;5
Gerüst;5
gerade;823
geradeaus;17
geradewegs;16
geradezu;16
Gerald;5
geraten;44
Gerd;38
gerecht;11
gereizt;7
Gerhard;10
Gericht;10
gering;20
Gerlinde;37
gern;319
gerne;240
Gernot;12
Gerrit;100
Gerrits;5
Gertie;9
Gertrude;6
Geruch;43
gesamt;18
Gesang;14
Geschäft;33
Geschöpf;5
geschehen;132
gescheit;6
Geschenk;123
Geschichte;352
geschickt;34
Geschirr;14
Geschirrtuch;6
geschlagen;6
geschließen;21
Geschmack;18
Geschrei;27
geschwind;6
Geschwindigkeit;16
Geschwister;57
gesellen;5
Gesellschaft;14
Gesetz;7
Gesicht;548
Gesichtsausdruck;9
gespannt;82
Gespenst;411
Gespenstergestalt;5
gespenstisch;23
gespitzt;5
Gespräch;38
Gestalt;77
gestalten;12
Gestank;8
gestatten;8
Geste;6
gestehen;22
gestehlen;9
Gestein;7
Gesteinsbrocken;6
gestern;121
gesträubt;5
Gestrüpp;9
gestreift;13
gesund;55
Gesundheit;13
Getöse;14
Getränk;17
Getreide;6
getrocknet;13
gewöhnen;60
gewöhnlich;31
Gewölbe;17
Gewürz;15
Gewalt;6
gewaltig;78
Gewand;12
Gewehr;17
Geweih;8
gewiß;27
Gewicht;30
Gewinn;9
gewinnen;146
Gewinner;5
Gewissen;13
Gewitter;45
Gewitterwolke;10
gewohnt;7
Geysir;12
geziehen;6
gezielt;8
Gholrom;12
gießen;47
Gießkanne;6
gierig;21
Gift;38
giftig;23
gigantisch;17
Gihon;8
Ginkgo;14
Ginkgo-baum;5
Ginkgo-frucht;12
Gipfel;62
Gipfelpyramide;9
Gipfelsieg;6
Gipfelversuch;9
Gips;10
Gipsarm;7
Giraffe;15
Gitarre;12
Gitter;6
Gitterstab;11
glänzen;36
glänzend;46
Glänzende;6
gläsern;11
Glück;419
glücken;6
glücklich;159
Glücksball;23
Glückwunsch;12
glühen;21
glühend;27
Glühwurmchen;5
Glanz;6
Glas;144
Glasauge;5
Glasglocke;6
Glaskasten;11
Glasscheibe;7
Glassturz;5
Glasvitrine;5
glatt;60
Glatze;11
Glaube;5
glauben;718
gleich;957
Gleiche;15
gleichen;6
Gleichgewicht;17
gleichmäßig;14
gleichzeitig;87
gleiten;44
Gletscher;7
Glied;17
Glitschfitsch;7
glitschig;13
glitzern;32
glitzernd;16
Glocke;22
Glockechen;5
Glockenblume;13
Gloria;5
glotzen;19
Glubb;8
gluckern;6
glucksen;9
Glut;12
Glutauge;10
gnädig;10
Gold;62
golden;107
goldgelb;9
Goldregen;8
Goldschmied;5
Golo;213
Gondel;12
Gordon;15
Gormy;373
Gotham;18
Gott;52
gräßlich;34
Größe;31
grölen;15
grüßen;18
grübeln;20
Grün;21
grün;283
gründen;8
gründlich;31
Grüne;7
Grüneisen;5
Grünland;10
grünlich;5
Grütze;11
Grützeweiher;7
Grab;36
Graben;31
graben;65
Grabstein;5
Grach;17
Grad;24
grade;13
Graf;115
Grafenstein;28
Grafin;33
Gramm;8
Grammler;27
Grammlernest;7
Grammophon;5
grand-mère;7
Grapsch;563
Grapschen;11
grapschen;50
Grapschheim;8
Gras;201
Grasbüschel;5
Grasdrache;7
grasen;14
Grashüpfer;7
Grashalm;8
Grat;8
gratulieren;18
grau;91
Grauen;11
grauenhaft;15
Grauhaarige;5
grausam;12
Grauschimmel;5
grausig;8
Greenham;15
Gregor;75
Greif;7
greifen;219
Greifvogel;6
grell;20
Grenze;15
grenzen;6
Greta;15
Grete;32
Gretel;11
Griechenland;8
griechisch;8
Griff;43
Grill;10
Grillefest;7
grillen;6
Grimasse;15
Grimm;19
grimmig;47
Grinsen;25
grinsen;316
grinsend;28
grinseng;9
Grippe;6
groß;2281
großartig;42
Große;27
Großeltern;23
Großmutter;64
Großtante;8
Großvater;237
großzügig;7
grob;7
Grollen;12
grollen;14
grollend;5
Grollmoll;5
Gruß;22
Grube;26
Gruft;44
Grumbor;66
Grummel;24
grummeln;26
Grund;78
Grunzen;5
grunzen;61
Grunzwurm;7
Gruppe;76
Gruselgeschichte;9
gruselig;60
Gruselkind;11
gruseln;16
Guck;10
gucken;365
Gug;5
Guggenmos;12
Gulasch;6
Gully;8
Gummi;7
Gummiball;5
Gummiband;6
Gummistiefel;21
Gunn;17
gurgeln;7
Gurke;26
Gurkenglas;7
Gurt;7
Gustav;8
gut;2765
Gut;45
Guterzug;5
gutmütig;8
Guug;5
H;5
hä;12
häßlich;35
Hälfte;65
hämisch;6
hämmern;12
Hängebauchschwein;6
Hängematte;11
hängen;373
hängend;12
Hänsel;9
häufen;6
häufig;25
Häuptling;5
höchst;7
höchstens;36
höchstpersönlich;7
höflich;39
Höhe;70
Höhle;364
Höhlenbär;8
Höhlendecke;8
Höhleneingang;19
Höhlenführer;6
Höhlenungeheuer;6
Höhlenwand;10
höhnen;6
höhnisch;6
Hölle;9
höllisch;8
hölzern;21
hörbar;5
hörbi;8
hören;1405
Hören;5
Hörer;40
Hörhorn;13
hübsch;82
Hüfte;9
Hügel;86
Hügli;12
hüllen;10
Hülya;7
Hündin;10
hüpfen;168
hüten;14
Hütte;64
ha;30
Ha;42
Haar;315
haargenau;6
haarig;17
Haarnadel;5
haarscharf;6
Haarspange;16
Hab;80
haben;14757
Hablitzel;5
hacken;20
Hackentrick;12
Hafen;72
Hafer;6
Haferbrei;5
Hagel;5
hager;7
haha;26
hahaha;15
Hahn;35
Hahnchen;9
Hahneberg;6
Hai;24
Haifisch;7
haken;16
Haken;26
halb;232
halbwegs;7
Halbzeit;14
Halfter;10
Halip;12
Hall;13
Halle;46
hallen;28
Halli;6
hallo;192
Hallo;5
Halloween;8
Halm;10
Hals;186
Halsband;30
Halsgrube;6
Halt;62
halten;1170
Haltestelle;6
Hamburg;28
Hamburger;8
Hammer;9
Hampelmann;7
Hamster;25
Hand;1210
Handbewegung;9
handeln;53
Handfläche;7
Handgelenk;21
Handschrift;6
Handschuh;23
Handtasche;14
Handtuch;35
Handvoll;10
Handy;66
Hang;18
Hanna;40
Hannah;22
Hannes;115
Hanno;191
Hans;26
Hans-hugo;19
Hans-joachim;34
Happen;5
happy;6
Haps;7
Harfe;5
Hari;5
harmlos;22
Harmonie;5
Harms;7
hart;86
Harte;7
Harvey;7
Hase;92
Hasechen;5
Haselmaus;5
Haselnuß;5
hassen;37
Hasso;11
hasten;7
hastig;64
hatschi;30
Hau;5
Haube;8
hauchen;30
hauen;64
Haufen;46
Haufenchen;7
haufenweise;6
Haupt;8
Hauptmann;43
Hauptrolle;9
hauptsächlich;6
Hauptsache;32
Hauptstraße;6
Haus;1440
Hausarbeit;9
Hausaufgabe;80
Hauschen;40
hausen;11
Hausfrau;6
Hausmädchen;6
Hausmeister;61
Hausschuh;5
Haustür;82
Haustürschlüssel;5
Haustier;23
Haustroll;7
Hauswand;10
Haut;76
Hawkins;11
he;109
Hebel;13
heben;387
Hecht;13
hechten;8
Hecke;28
Hedwig;28
Hefe;5
Heft;72
heften;13
heftig;102
hei;29
heiß;187
heißen;669
Heißluftballon;10
Heide;10
heijo;12
heil;14
heilen;13
heilfroh;5
heilig;43
Heiligabend;13
Heilkraut;5
Heim;10
heim;45
Heimat;14
Heimfahrt;5
heimkehren;7
heimkommen;16
heimlich;91
Heimweg;49
Heimweh;16
Heine;7
Heiner;14
Heinrich;13
Heinz;8
heiraten;50
heiser;25
heiter;10
heizen;10
Heizung;5
hektisch;12
Hektor;38
Held;31
Heldentat;5
Helfe;8
helfen;623
Helfer;14
Helferin;6
Helge;10
hell;138
Hell;5
hell.;6
hellblau;12
hellbraun;5
hellen;5
hellgrün;9
hellhörig;6
helllicht;7
hellwach;13
Helm;42
Helmut;6
Hemd;32
hemmen;5
Hemmleb;49
Hempel;7
Hengst;11
Henne;20
Henrietta;15
Henry;103
her;554
herüber;34
herab;44
heran;93
herankommen;7
heranschleichen;5
herauf;21
heraus;385
herausbekommen;9
herausbringen;5
herausfallen;10
herausfinden;75
herausfordernd;5
herausholen;5
herauskommen;23
herausstellen;5
herausziehen;15
herbei;42
Herbert;42
Herberts;11
Herbst;58
Herbstferien;5
Herd;20
Herde;68
herein;107
hereinkommen;20
hergeben;8
herhören;5
Hering;5
herkommen;25
herlaufen;6
hermachen;5
Hermann;13
Herold;32
HERR;7
Herr;899
Herrchen;6
herrenlos;7
herrichten;7
herrje;10
Herrlich;8
herrlich;87
Herrschaft;12
herrschen;60
herstellen;16
herum;491
herumfahren;5
herumfliegen;7
herumhüpfen;5
herumlaufen;22
herumliegen;5
herumschleichen;8
herumsitzen;5
herumstehen;7
herumtreiben;5
herunter;105
herunterfallen;11
herunterkommen;5
hervor;194
hervorragend;8
Herz;215
herzhaft;9
Herzklopfen;9
herzlich;36
Herzog;16
Herzschlag;5
herzzerreißend;5
hetzen;7
Heu;87
Heuboden;16
Heuhüpfer;7
Heuhaufen;6
heulen;126
Heulen;18
heulend;6
Heuschober;7
Heuschrecke;33
heut;20
heute;866
heutig;12
heutzutage;6
Hex;11
hex-hex;8
Hexe;123
hexen;31
Hexenbesen;11
Hexenbuch;19
Hexenhaus;6
Hexenmädchen;14
Hexenprüfung;5
Hexenschule;5
Hexentrick;5
Hexenturm;6
Hexerei;18
Hexspruch;6
Hey;46
hi;13
hier;1768
hierbleiben;14
hierher;43
hierherkommen;7
hiermit;8
hieven;16
hihi;17
hihihi;8
hiiilfe;6
Hilda;26
Hilde;15
Hilfe;231
hilflos;33
Hill;7
Himalaja;7
Himbeere;28
Himbeereeis;6
Himmel;257
himmelblau;6
Himmelsrichtung;6
himmlisch;9
hin;605
hin-;7
hinüber;122
hinab;83
hinauf;182
hinaufführen;5
hinaufgehen;5
hinaufklettern;7
hinaufsteigen;5
hinaus;226
hinausgehen;14
hinauskommen;5
hindern;6
Hindernis;16
Hindernisstrecke;6
hindurch;54
hinein;285
hineinbeissen;5
hineinfallen;7
hineingehen;11
hineinsehen;5
hinfallen;13
hingegen;5
hingehören;10
hingehen;30
hingucken;11
hinhalten;5
hinken;6
hinkriegen;6
hinlaufen;8
hinlegen;20
hinschauen;6
hinsehen;9
hinsetzen;11
hinten;154
hinter;833
Hinterbein;33
hintereinander;34
Hintergrund;10
hinterhältig;5
hinterher;214
hinterherlaufen;5
hinterlassen;27
hinterlistig;5
hinterm;12
Hintern;24
Hinterpfote;8
hinterst;9
Hintertür;7
Hinterteil;14
hintreten;5
hinunter;242
hinunterfallen;10
hinuntergehen;5
hinunterschlucken;5
hinweg;36
Hinweis;12
hinwollen;5
hinzu;96
hinzufügen;6
Hiram;5
Hirsch;12
Hirschbach;20
Hirschgeweih-schrubbmaschine;5
Hirte;11
his;5
Hitze;17
Hitzkopf;10
hm;137
ho;23
Hobby;19
Hoch;8
hoch;837
Hochbett;12
Hochhaus;11
hochheben;14
hochklettern;11
hochkommen;8
Hochlager;19
Hochzeit;14
hochziehen;19
Hocke;10
hocken;97
Hocker;9
Hof;109
Hofbauer;6
hoffen;108
hoffentlich;121
Hoffnung;29
hoffnungsvoll;17
Hofhund;5
Hoheit;6
hohl;17
holen;707
Holger;7
Holle;12
Holper;5
holpern;5
Holz;96
Holzbein;12
Holzfäller;41
Holzhauschen;5
Holzkiste;7
Holzlöffel;5
Holzscheit;9
Holzstab;6
Holzwand;7
Holzwurm;15
Hongbao;5
Honig;38
Hopp;5
hoppeln;7
hoppla;8
Hops;22
hopsen;15
horchen;28
Horde;6
Horizont;20
Horn;89
Hose;120
Hosenbein;12
Hosenboden;7
Hosentasche;52
Hosenträger;5
Hotel;48
Hoteldirektor;17
Hotelgast;13
Hotelzimmer;5
hu;22
Hubba-bubba-kaugummi;7
Hubba-bubba-packung;5
Hubert;5
Hubschrauber;15
Huch;15
huckepack;7
Huf;10
Hufe;40
Hufeisen;17
Hugo;11
Huhn;102
Huhnchen;5
Huhnergott;6
Huhnerstall;13
huhu;17
Hui;185
hui;64
Hummer;5
humpeln;20
Hund;604
Hundchen;11
Hundehütte;16
Hundehaar;5
Hundeleine;6
hundemüde;6
hundert;101
Hundert;9
hundertmal;10
hundertprozentig;5
Hunger;134
hungrig;86
hupen;8
hurra;34
husch;8
huschen;55
Husten;10
husten;42
Hut;90
I;12
i;15
i-aah;5
ich;16446
ICH;19
Ichthy;14
Ichthyosaurus;11
Ida;27
ideal;5
Idee;348
Idiot;15
Igel;86
Igelstachel-poliermaschine;5
igitt;14
Igor;5
ihr;5672
iiih;8
Ilka;11
Illustration;8
Ilse;6
Iltis;6
im;4353
immer;2102
immerfort;5
immerhin;45
immerzu;23
impfen;10
Impfung;7
in;11391
IN;7
Ina;34
indem;17
Indianer;68
Indien;21
ineinander;8
Information;18
informieren;10
infrage;8
Inga;415
Inge;13
Ingmar;65
Ingrid;7
Inhalt;16
inmitten;14
inne;23
innen;35
inner;10
Innere;36
innerhalb;11
innerlich;6
ins;1170
Insekt;26
Insel;110
insgeheim;10
insgesamt;14
