besten;201
Besten;7
bestens;7
bester;34
Bestes;7
bestimmen;8
Bestimmt;122
bestimmt;478
bestimmte;17
bestimmten;7
Besuch;98
besuchen;86
Besucher;23
besucht;40
besuchte;8
besuchten;9
Betül;12
Bethania;7
Bethlehem;18
betont;9
betrübt;12
betrachten;18
betrachtet;42
betrachtete;75
betrachteten;10
betrat;20
betraten;7
betreten;24
betritt;12
betroffen;8
Bett;573
Bettbezug;9
Bettdecke;27
bettelt;25
bettelte;14
Betten;40
Bettina;38
Bettkante;7
Bettler;10
beugen;9
beugt;31
beugte;63
beugten;7
Beule;10
beunruhigt;9
Beute;48
Beutel;17
bevor;205
Bevor;67
bewachsen;9
bewaffnet;7
bewegen;62
bewegt;51
bewegte;43
bewegten;12
Bewegung;54
Bewegungen;8
Beweis;17
Beweise;7
beweisen;19
Bewohner;14
bewundern;10
bewundernd;8
bewundert;8
bewunderten;7
Bewunderung;9
bewusst;11
bezahlen;18
bezahlt;15
Bezug;7
Bibber;28
Biber;14
Bibi;41
Bibliothek;28
Bibliothekarin;13
biegen;10
biegt;14
Biene;17
Bienen;13
Bier;13
Biest;9
bieten;7
bietet;9
Big;36
Bild;209
bilden;15
Bilder;109
Bilderbücher;10
Bilderbuch;8
Bilderdiebe;8
Bildern;22
Bildschirm;40
Bill;29
Billau;19
Billi;134
bin;1176
Bin;30
binden;16
bindet;12
Bindfaden;16
Birgel;7
Birke;10
Birnbaumhügel;8
Birne;8
Birnen;11
bis;1153
Bis;144
Bischof;12
Bisher;11
bisher;32
Bisons;10
biss;52
Bissbert;64
bisschen;664
Bissen;14
Bist;111
bist;854
Bitte;111
bitte;260
bitten;33
bittet;20
Björn;19
blähte;7
bläst;29
Blätter;83
Blättern;13
blättert;14
blätterte;17
blöd;63
blöde;43
Blöde;7
blöden;25
blöder;13
Blödes;7
blödes;9
Blödmann;15
Blödquatsch;7
Blödsinn;27
blökte;7
blühen;9
blüht;9
blühten;10
Blümchen;7
Blüten;27
blank;11
blasen;10
Blasen;8
Blasentee;7
blass;62
Blatt;70
Blau;26
blau;61
Blaubart;25
Blaubeeren;16
blaue;58
blauen;104
blauer;16
blaues;12
Blech;173
Blechs;12
Blei;12
bleib;16
Bleib;17
bleibe;29
bleiben;316
bleibst;23
Bleibt;13
bleibt;263
bleich;14
Bleistift;32
Blick;289
Blicke;25
blicken;37
Blicken;8
blickt;72
blickte;184
blickten;32
blieb;261
blieben;55
blies;42
blind;20
Blinde;9
blinken;9
blinzeln;15
blinzelt;26
blinzelte;37
blinzelten;8
Blitz;75
Blitze;11
blitzen;8
Blitzschnell;32
blitzschnell;39
blitzt;9
blitzte;15
blitzten;11
bloß;247
Bloß;41
Block;7
Blockhaus;10
blonde;9
blonden;14
blondes;7
Blume;33
Blumen;97
Blumenkohl;7
Blumenstrauß;8
Blumentopf;16
Blumenwiese;7
Bluse;12
Blut;100
Bluta;11
Blutwurst;13
Bo;183
boah;16
Boah;27
Bobo;26
Boden;490
Bodo;83
Bodyboard;26
bog;16
Bogen;71
bogen;9
Bohnen;21
bohren;11
Bohrer;8
Bohrmann;28
bohrt;11
bohrte;11
Boll;23
Bollermann;12
Bollerwagen;11
Bonbon;10
Bonbons;40
Bond;11
Boot;93
Bootshalle;15
Bord;72
Boris;8
Bornie;18
Bos;12
Boss;15
Bosse;270
Bosses;22
bot;23
Box;47
Boxen;11
boxt;12
Bräutigam;13
Brötchen;44
Brücke;31
Brücken;7
Brüder;55
Brüdern;21
Brüllen;16
brüllen;27
Brüller;11
brüllt;84
brüllte;134
brüllten;14
brach;48
brachen;16
brachte;95
brachten;18
brannte;18
brannten;11
brasilianische;12
brasilianischen;10
Brasilien;13
braten;11
Bratwurst;15
brauch;18
brauche;69
brauchen;180
brauchst;83
braucht;253
brauchte;94
brauchten;36
braun;23
braune;31
braunen;32
braunes;11
brauste;7
Braut;7
Brav;10
brav;58
braver;9
braves;8
Bravo;22
brechen;22
Brei;10
breit;69
breite;18
breiten;34
breiter;10
breitet;20
breitete;31
bremsen;13
bremste;12
Brennball;8
brennen;14
brennende;10
brennenden;8
brennt;29
Brett;60
Bretter;7
Brezel;12
Brezelfresserchen;19
Brezeln;8
bricht;41
Brief;110
Briefe;29
Briefkasten;8
Briefträger;20
Brille;64
Brillengläser;8
Bring;14
bring;26
bringe;45
bringen;186
bringst;20
Bringt;8
bringt;99
Britta;236
Brittas;12
Brocken;7
Brosche;8
Brot;93
Brote;10
Brown;9
Brrr;8
Bruce;7
Bruch;7
Bruder;165
Brumborium;26
brummelte;9
brummen;8
brummt;104
brummte;66
Bruniberta;11
Brunnen;19
Bruno;96
Brunsberg;75
Brust;92
Buben;11
Buch;287
Buche;12
Bucheckern;8
Buches;7
Buchladen;7
Buchstabe;14
Buchstaben;72
Bucht;37
Buckel;8
Buckeln;8
Buckingham;9
Buddelinsel;8
Buh;229
Buhs;8
Bullerbü;98
Bulli;12
Bumm;30
bunt;27
bunte;49
Bunte;9
bunten;47
bunter;9
buntes;8
Buntstifte;14
Burg;165
Burgbewohner;7
Burgeck;32
Burgen;15
Burgfräulein;17
Burggraben;16
Burgherr;15
Burghof;8
Burgmauer;9
Burgplatz;8
Bursche;7
Burschen;13
Bus;94
Busch;50
buschigen;8
Busfahrer;9
Butter;29
Butterbrote;12
Cäsar-Pokal;8
Carlchen;86
Carlo;135
Carola;12
Carrie;62
Catwoman;15
CD;15
Cent;15
Chance;48
Chaos;9
Charlotte;8
Chef;15
Chefagent;8
China;20
Chinesen;9
chinesische;9
chinesischen;8
Chips;7
Chor;20
Chris;9
Christian;11
Christina;8
Christine;13
City;17
Clara;121
Clarissa;21
Clown;30
cm;12
Cocada;8
Cockpit;7
Coco;13
Comics;8
Commissioner;12
Computer;110
Conni;203
Conrad;8
Constanze;20
Container;20
Cool;20
cool;33
Cooltuer;111
Cooltuers;16
Cornflakes;11
Cosimo;12
Costel;14
Cowboy;17
Cowboys;20
d;10
D;12
D'Artagnan;24
d'Artagnan;48
Dächer;7
Dächern;8
dämmerte;12
Dämmerung;10
Dämon;11
Dänemark;8
Dünen;8
dünn;28
dünne;26
dünnen;24
dünner;15
dürfe;14
Dürfen;13
dürfen;146
dürft;21
dürfte;16
dürften;14
dürren;8
düst;14
düster;19
düstere;7
düsteren;12
Düsterwald;9
Da;1933
da;2289
daß;20
Dabei;227
dabei;490
Dach;84
Dachboden;50
Dachs;29
dachte;481
dachten;29
Dackel;19
Dad;12
dadurch;24
Dafür;106
dafür;201
dagegen;112
Dagmar;14
daheim;24
Daher;15
daher;21
dahin;35
Dahinten;7
dahinten;8
dahinter;31
Dahinter;7
Damals;25
damals;74
Damaris;13
Dame;61
Damen;26
Damit;174
damit;672
Dampf;14
dampfenden;11
Dana;36
danach;126
Danach;97
daneben;46
Daneben;7
Daniel;69
Dank;82
dankbar;15
Danke;144
danke;49
Dann;2132
dann;2620
Danni;75
dar;7
darüber;145
Darüber;30
Daran;24
daran;246
darauf;403
Darauf;50
daraus;30
darf;307
Darf;65
darfst;96
darin;135
Darin;41
dark;12
Dark;9
Darum;44
darum;53
Darunter;13
darunter;42
das;10195
Das;4513
DAS;8
Dass;136
dass;4224
dasselbe;33
dat;9
dauern;25
Dauernd;10
dauernd;42
dauert;74
dauerte;62
Daumen;32
David;48
Davon;35
davon;458
davongelaufen;10
davor;34
dazu;250
Dazu;79
dazwischen;44
de;36
Deborah;7
Deck;25
Decke;131
Deckel;84
decken;13
Decken;17
deckt;8
deckte;12
Deckung;10
Degen;9
dehnt;8
dein;258
Dein;50
deine;314
Deine;46
deinem;144
deinen;181
deiner;107
deines;12
Delfin;28
Delfine;22
Dem;48
dem;6181
den;11710
Den;296
denen;140
Denise;19
denk;16
Denk;19
denke;91
denken;186
denkst;35
Denkst;9
Denkt;16
denkt;371
denn;1834
Denn;307
Dennis;21
dennoch;17
Dennoch;9
Denny;10
denselben;7
der;15103
DER;17
Der;3113
derart;7
deren;19
derselben;9
des;1186
deshalb;131
Deshalb;163
dessen;33
desto;36
deswegen;58
Deswegen;82
Detektiv;44
Detektive;8
deutet;21
deutete;60
deutlich;46
Deutsch;14
deutsche;10
Deutschland;27
Dezember;22
Diamanten;12
dich;1114
Dich;23
dicht;101
Dicht;7
dichte;14
dichten;23
dichter;10
Dick;12
dick;79
dicke;182
Dicke;19
dicken;146
dicker;34
dickes;23
Didi;25
DIE;11
die;20882
Die;4434
Dieb;58
Diebe;15
Diebstahl;13
Diele;7
Diener;15
Dienst;11
Dienstag;9
Dies;18
dies;41
Diese;135
diese;337
dieselbe;17
diesem;458
Diesen;22
diesen;267
dieser;359
Dieser;84
dieses;191
Dieses;60
Diesmal;73
diesmal;95
Dieter;20
Dietrich;67
Dietrichs;8
Diktat;11
Diktate;7
Ding;75
Dinge;91
Dingen;18
Dinger;10
Dinner;16
Dino;28
Dino-Welt;21
Dinos;30
Dinosaurier;101
Dinosaurier-Bucht;13
Dinosauriern;16
Dinoversum;11
dir;1295
Dir;15
Direkt;15
direkt;187
Direktor;31
Dirk;17
diskutieren;7
Django;15
doch;2761
Doch;855
Doktor;104
doll;10
Don;12
DONG;12
Donner;31
Donnermann;12
Donnerschlag;7
Donnerstag;13
donnert;15
donnerte;26
Donnerwetter;17
doof;49
doofe;9
doofen;11
doppelt;17
doppelte;11
Dorf;68
Dorli;14
Dorn;7
Dornröschen;10
Dorothy;99
Dort;336
dort;530
dorthin;48
Dose;55
Dosen;25
Dr;9
Dr.;48
drängeln;7
drängelt;12
drängelte;11
drängt;13
drängte;43
drängten;13
dröhnte;22
drüben;46
drüber;15
drücken;28
drückt;108
drückte;121
Drac;17
Drache;391
Drachen;250
Drachen-Reiter;8
Drachenbabys;9
Drachenbucht;12
Dracheneier;7
Dracheninsel;8
Drachenkinder;10
Drachenland;10
Drachenritter;18
Dragomir;38
Dragosaurus;11
Dragoslav;47
Draht;8
Draki;31
dran;110
drang;19
drangen;10
draußen;271
Draußen;73
drauf;77
draus;9
Dreck;28
dreckigen;7
drehe;8
drehen;65
dreht;151
drehte;191
drehten;18
Drei;68
drei;770
dreißig;19
Dreieck;7
dreien;9
Dreihorn;7
Dreimal;11
dreimal;65
drein;15
dreizehn;13
drin;139
dringen;9
dringend;50
dringt;11
Drinnen;12
drinnen;44
dritt;21
dritte;38
Dritte;7
dritten;69
drittes;9
Drittklässler;7
drohen;7
drohend;19
droht;10
drohte;28
Druck;11
Drum;12
drunter;9
Dschungel;35
DU;10
Du;1599
du;5646
duckt;10
duckte;17
Duell;7
Duft;26
duftet;14
duftete;10
dumm;87
dumme;24
dummen;13
dummer;10
Dummkopf;12
dumpf;15
Dung;8
dunkel;177
Dunkel;18
Dunkelheit;70
Dunkeln;61
dunkelrot;7
Dunkle;12
dunkle;67
dunklen;80
dunkler;27
dunkles;7
Dunst;7
durch;1232
Durch;92
durchaus;9
Durcheinander;21
durcheinander;61
Durchfall;10
durchs;102
durchsichtig;7
durfte;108
durften;51
Durst;26
durstig;7
Dusche;8
E;10
E-Mail;10
Eben;28
eben;318
Ebene;19
ebenfalls;81
ebenso;41
Eberhard;13
Echo;10
echote;7
Echsen;9
echt;114
Echt;34
echte;64
echten;56
echter;35
echtes;40
Ecke;171
Ecken;25
Eckzähne;8
Eddi;11
Eddy;55
Ede;11
Edelherz;84
Edelherzens;10
Edelsteine;10
Eden;13
Eden-Raumstation;8
Edi;12
Edmontosaurier;7
Edmontosaurus;9
Eduard;7
Eduardo;14
Eene;8
Egal;29
egal;87
Egon;16
eh;7
Ehe;18
ehe;54
ehemalige;8
Eher;13
eher;51
Ehre;15
Ehrentribüne;8
ehrfürchtig;7
ehrlich;35
Ehrlich;39
Ei;102
Eißak;16
Eiche;21
Eichhörnchen;25
Eier;128
Eiern;16
Eifer;7
eifersüchtig;12
eifrig;45
eigene;56
eigenen;102
eigenes;50
Eigentlich;137
eigentlich;371
Eile;23
Eilig;15
eilig;62
eilt;12
eilte;24
eilten;13
Eimer;74
EIN;11
Ein;1289
ein;9314
einander;39
Einauge;8
Einbildung;7
Einbrecher;36
eindeutig;14
Eindringling;10
Eindruck;12
eine;4909
Eine;512
einem;2293
Einen;160
einen;4031
einer;1497
Einer;82
Eines;128
eines;312
Einfach;27
einfach;722
einfache;9
einfacher;12
Einfall;16
einfallen;28
einfiel;8
Eingang;53
Eingangshalle;7
eingebildet;13
eingefallen;16
eingejagt;7
eingeladen;58
eingepackt;8
eingerichtet;9
eingeschlafen;47
eingeschlagen;7
eingeschlossen;9
eingesetzt;8
eingesperrt;24
eingezeichnet;9
eingezogen;7
Einhörner;48
Einhörnern;13
einholen;8
Einhorn;76
Einhornschule;7
einig;8
einige;123
Einige;50
einigen;31
einiger;19
einiges;15
einjagen;10
Einkäufen;7
einkaufen;27
einladen;11
Einladung;13
einmal;1088
Einmal;96
Einmaleins;9
eins;161
Eins;91
einsam;27
einsamen;7
Einsatz;26
einschlafen;29
Einschlafen;7
einsehen;7
Einsen;7
einsetzen;7
einsperren;8
einsteigen;7
Einsteigen;7
Einstreu;11
Einverstanden;19
einverstanden;31
einzeln;11
einzelne;13
einzelnen;16
einziehen;7
Einzige;53
einzige;78
einzigen;55
einziger;18
einziges;62
einzufangen;7
einzuholen;8
Eis;140
Eisbär;34
Eisbären;22
Eisdiele;8
Eisen;12
Eisenbahn;11
Eishöhlen;10
eisig;7
eisigen;12
eisiger;8
eiskalt;14
Eispickel;8
Eisscholle;9
Eiszapfen;14
Eiszeit;8
ej;7
eklig;21
Elch;22
Elche;7
Elefant;57
Elefanten;48
elegant;9
eleganten;7
Elf;18
elf;25
Elfen;18
Eliane;17
Elisabeth;9
